,Date,JPM,SPY
112,2019-06-13,100.22541046142578,275.6747741699219
113,2019-06-14,100.48161315917969,275.3701171875
114,2019-06-17,99.93262481689453,275.474853515625
115,2019-06-18,101.29593658447266,278.359375
116,2019-06-19,100.56397247314453,278.98760986328125
117,2019-06-20,100.82014465332031,281.65313720703125
118,2019-06-21,100.13392639160156,281.2437438964844
119,2019-06-24,99.42025756835938,280.8993835449219
120,2019-06-25,98.59679412841797,278.1443176269531
121,2019-06-26,99.25556182861328,277.8669128417969
122,2019-06-27,99.5849380493164,278.852294921875
123,2019-06-28,102.2932357788086,280.2871398925781
124,2019-07-01,104.01338195800781,282.8317565917969
125,2019-07-02,104.12317657470703,283.5683898925781
126,2019-07-03,103.95732116699219,285.83551025390625
127,2019-07-05,104.5746841430664,285.5102233886719
128,2019-07-08,104.00338745117188,283.9413757324219
129,2019-07-09,104.44567108154297,284.29534912109375
130,2019-07-10,104.14160919189453,285.65374755859375
131,2019-07-11,105.13677215576172,286.3233642578125
132,2019-07-12,106.24250030517578,287.605224609375
133,2019-07-15,104.95247650146484,287.70086669921875
134,2019-07-16,106.0766372680664,286.77301025390625
135,2019-07-17,105.03541564941406,284.82147216796875
136,2019-07-18,105.6619873046875,285.86419677734375
137,2019-07-19,104.62077331542969,284.2762145996094
138,2019-07-22,105.29341125488281,284.9745788574219
139,2019-07-23,107.21922302246094,287.0120544433594
140,2019-07-24,107.65230560302734,288.3609619140625
141,2019-07-25,106.62029266357422,286.9834289550781
142,2019-07-26,107.09022521972656,288.9062194824219
143,2019-07-29,106.74927520751953,288.38006591796875
144,2019-07-30,106.50971221923828,287.6722412109375
145,2019-07-31,106.88751220703125,284.52496337890625
146,2019-08-01,104.06790161132812,282.0473327636719
147,2019-08-02,104.05867004394531,279.92364501953125
148,2019-08-05,100.96261596679688,271.5054626464844
149,2019-08-06,101.75506591796875,275.312744140625
150,2019-08-07,99.5436019897461,275.4754333496094
151,2019-08-08,101.22984313964844,280.8802795410156
152,2019-08-09,101.11927795410156,278.9670104980469
153,2019-08-12,99.22109985351562,275.5710754394531
154,2019-08-13,100.75068664550781,279.85662841796875
155,2019-08-14,96.56734466552734,271.5820007324219
156,2019-08-15,96.93590545654297,272.2994384765625
157,2019-08-16,99.25794982910156,276.3172302246094
158,2019-08-19,100.1517562866211,279.6462707519531
159,2019-08-20,98.88015747070312,277.5034484863281
160,2019-08-21,99.15660858154297,279.7609558105469
161,2019-08-22,100.17939758300781,279.6749267578125
162,2019-08-23,97.6915054321289,272.49078369140625
163,2019-08-26,98.47473907470703,275.5041198730469
164,2019-08-27,97.4334945678711,274.423095703125
165,2019-08-28,98.41023254394531,276.35546875
166,2019-08-29,100.64010620117188,279.8853759765625
167,2019-08-30,101.22984313964844,279.7609558105469
168,2019-09-03,100.03195190429688,278.12518310546875
169,2019-09-04,101.23905944824219,281.2820739746094
170,2019-09-05,103.54267120361328,284.8980407714844
171,2019-09-06,103.76382446289062,285.1180419921875
172,2019-09-09,106.33464050292969,285.2615661621094
173,2019-09-10,107.68916320800781,285.194580078125
174,2019-09-11,107.98401641845703,287.2226257324219
175,2019-09-12,108.6474609375,288.217529296875
176,2019-09-13,110.78521728515625,288.026123046875
177,2019-09-16,109.79928588867188,287.136474609375
178,2019-09-17,109.25562286376953,287.863525390625
179,2019-09-18,110.35214233398438,288.0357666015625
180,2019-09-19,110.00199127197266,288.0165710449219
181,2019-09-20,109.5596923828125,286.65576171875
182,2019-09-23,109.54126739501953,286.58843994140625
183,2019-09-24,108.11302947998047,284.3396911621094
184,2019-09-25,108.73040008544922,286.0214538574219
185,2019-09-26,107.83659362792969,285.4255676269531
186,2019-09-27,108.47239685058594,283.8879699707031
187,2019-09-30,108.44474792480469,285.20458984375
188,2019-10-01,106.47286224365234,281.8121337890625
189,2019-10-02,104.35354614257812,276.83404541015625
190,2019-10-03,104.20492553710938,279.1020812988281
191,2019-10-04,106.46197509765625,282.87890625
192,2019-10-07,106.22977447509766,281.658447265625
193,2019-10-08,103.86126708984375,277.2857360839844
194,2019-10-09,104.61361694335938,279.9189147949219
195,2019-10-10,106.08114624023438,281.8121337890625
196,2019-10-11,107.87379455566406,284.73370361328125
197,2019-10-14,108.1617202758789,284.4165954589844
198,2019-10-15,111.42190551757812,287.232421875
199,2019-10-16,111.16182708740234,286.7710876464844
200,2019-10-17,111.78414154052734,287.61676025390625
201,2019-10-18,111.97917938232422,286.3578796386719
202,2019-10-21,114.75638580322266,288.2991027832031
203,2019-10-22,115.90812683105469,287.35736083984375
204,2019-10-23,116.21464538574219,288.1933898925781
205,2019-10-24,116.13104248046875,288.6642761230469
206,2019-10-25,117.05986785888672,289.8464050292969
207,2019-10-28,117.50569915771484,291.4801025390625
208,2019-10-29,117.43140411376953,291.3936462402344
209,2019-10-30,116.78123474121094,292.28741455078125
210,2019-10-31,116.02888488769531,291.5089416503906
211,2019-11-01,118.70388793945312,294.20947265625
212,2019-11-04,119.65129852294922,295.3914794921875
213,2019-11-05,119.91136932373047,295.0647888183594
214,2019-11-06,120.09713745117188,295.13201904296875
215,2019-11-07,120.74730682373047,296.1698913574219
216,2019-11-08,121.10026550292969,296.9003601074219
217,2019-11-11,120.67298889160156,296.3332824707031
218,2019-11-12,119.96709442138672,296.9579772949219
219,2019-11-13,119.33549499511719,297.0540771484375
220,2019-11-14,119.44696044921875,297.48651123046875
221,2019-11-15,120.31075286865234,299.6392822265625
222,2019-11-18,121.32318115234375,299.8602600097656
223,2019-11-19,121.28602600097656,299.7738037109375
224,2019-11-20,120.40364837646484,298.65899658203125
225,2019-11-21,120.68228149414062,298.1784362792969
226,2019-11-22,121.48107147216797,298.8415832519531
227,2019-11-25,122.13127899169922,301.1576843261719
228,2019-11-26,122.29844665527344,301.8399658203125
229,2019-11-27,122.66069030761719,303.1854248046875
230,2019-11-29,122.38203430175781,302.06103515625
231,2019-12-02,122.11268615722656,299.4951171875
232,2019-12-03,120.54296112060547,297.48651123046875
233,2019-12-04,122.9207534790039,299.322021484375
234,2019-12-05,123.58953094482422,299.8602600097656
235,2019-12-06,125.4285888671875,302.5992431640625
236,2019-12-09,124.8434066772461,301.6478271484375
237,2019-12-10,124.92700958251953,301.3114318847656
238,2019-12-11,124.62980651855469,302.166748046875
239,2019-12-12,128.19651794433594,304.7712097167969
240,2019-12-13,127.0726089477539,304.9537658691406
241,2019-12-16,127.56489562988281,307.0487976074219
242,2019-12-17,128.34507751464844,307.1160583496094
243,2019-12-18,128.21507263183594,307.13531494140625
244,2019-12-19,127.5741958618164,308.39422607421875
245,2019-12-20,127.47203826904297,309.7463073730469
246,2019-12-23,127.43484497070312,310.219482421875
247,2019-12-24,127.78780364990234,310.22918701171875
248,2019-12-26,129.1438751220703,311.8805847167969
249,2019-12-27,129.23678588867188,311.8033447265625
250,2019-12-30,128.7630615234375,310.08428955078125
251,2019-12-31,129.478271484375,310.8375549316406
252,2020-01-02,131.0479736328125,313.7445068359375
253,2020-01-03,129.318603515625,311.3687744140625
254,2020-01-06,129.21580505371094,312.556640625
255,2020-01-07,127.01905822753906,311.6778259277344
256,2020-01-08,128.00991821289062,313.3388671875
257,2020-01-09,128.47732543945312,315.4635925292969
258,2020-01-10,127.19667053222656,314.5557556152344
259,2020-01-13,128.25296020507812,316.7190246582031
260,2020-01-14,129.74864196777344,316.2361145019531
261,2020-01-15,127.80426788330078,316.9507751464844
262,2020-01-16,128.29971313476562,319.5872802734375
263,2020-01-17,129.187744140625,320.5820617675781
264,2020-01-21,127.91644287109375,319.95428466796875
265,2020-01-22,127.76689147949219,319.9929504394531
266,2020-01-23,127.63597869873047,320.35992431640625
267,2020-01-24,124.46705627441406,317.51092529296875
268,2020-01-27,123.42009735107422,312.42138671875
269,2020-01-28,125.66361236572266,315.6953430175781
270,2020-01-29,125.4766616821289,315.4345703125
271,2020-01-30,127.02838134765625,316.45819091796875
272,2020-01-31,123.72859191894531,310.7120056152344
273,2020-02-03,124.67272186279297,313.02020263671875
274,2020-02-04,126.4675064086914,317.791015625
275,2020-02-05,128.61752319335938,321.4608459472656
276,2020-02-06,128.63621520996094,322.5425109863281
277,2020-02-07,128.22491455078125,320.8235168457031
278,2020-02-10,128.7577667236328,323.21856689453125
279,2020-02-11,129.0008087158203,323.7786865234375
280,2020-02-12,129.0008087158203,325.8647155761719
281,2020-02-13,128.8886260986328,325.5170593261719
282,2020-02-14,128.4960174560547,326.0386047363281
283,2020-02-18,126.7947006225586,325.1983642578125
284,2020-02-19,128.52407836914062,326.7532043457031
285,2020-02-20,128.52407836914062,325.4107666015625
286,2020-02-21,126.95360565185547,322.05963134765625
287,2020-02-24,123.5416259765625,311.37847900390625
288,2020-02-25,118.02638244628906,301.9429626464844
289,2020-02-26,118.38158416748047,300.8323974609375
290,2020-02-27,113.45526123046875,287.3215026855469
291,2020-02-28,108.53826904296875,286.1142578125
292,2020-03-02,113.59547424316406,298.5049133300781
293,2020-03-03,109.33283996582031,289.9580078125
294,2020-03-04,112.03439331054688,302.1457214355469
295,2020-03-05,106.5378189086914,292.1019287109375
296,2020-03-06,101.03192138671875,287.273193359375
297,2020-03-09,87.34662628173828,264.8387451171875
298,2020-03-10,94.13319396972656,278.542724609375
299,2020-03-11,89.70230102539062,264.96429443359375
300,2020-03-12,82.30811309814453,239.61325073242188
301,2020-03-13,97.13385772705078,260.0968933105469
302,2020-03-16,82.59789276123047,231.6361083984375
303,2020-03-17,87.64575958251953,244.14260864257812
304,2020-03-18,78.41940307617188,231.7809600830078
305,2020-03-19,79.73744201660156,232.2734832763672
306,2020-03-20,78.05482482910156,222.26385498046875
307,2020-03-23,73.87632751464844,216.5809783935547
308,2020-03-24,82.663330078125,236.2039031982422
309,2020-03-25,85.74813842773438,239.7399139404297
310,2020-03-26,91.721435546875,253.73828125
311,2020-03-27,85.187255859375,246.18052673339844
312,2020-03-30,87.40272521972656,254.17543029785156
313,2020-03-31,84.15900421142578,250.38682556152344
314,2020-04-01,78.85874938964844,239.11819458007812
315,2020-04-02,81.80332946777344,244.63595581054688
316,2020-04-03,79.38540649414062,241.0999298095703
317,2020-04-06,84.49516296386719,257.2937316894531
